Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
40654,40654,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Female-only (including Supernumerary)
81459,81459,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,SC,Other State,Gender-Neutral
40308,40308,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Home State,Gender-Neutral
32179,32419,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Gender-Neutral
36133,36516,"Energy and Electrical Vehicle Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Gender-Neutral
57231,58348,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Home State,Gender-Neutral
59054,63954,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,EWS,Home State,Gender-Neutral
69284,70021,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Home State,Gender-Neutral
50508,50883,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Gender-Neutral
79344,79985,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Female-only (including Supernumerary)
53591,53591,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,EWS,Other State,Gender-Neutral
57348,57348,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Gender-Neutral
84307,84307,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Female-only (including Supernumerary)
17145,17145,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Gender-Neutral
18598,18598,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Maulana Azad National Institute of Technology Bhopal,EWS,Other State,Gender-Neutral
156023,156023,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",Maulana Azad National Institute of Technology Bhopal,SC,Other State,Female-only (including Supernumerary)
37312,37312,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Home State,Gender-Neutral
43611,43611,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,EWS,Home State,Gender-Neutral
169640,174519,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,SC,Home State,Gender-Neutral
31932,32397,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Gender-Neutral
39193,39945,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,EWS,Other State,Gender-Neutral
38788,39930,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Gender-Neutral
66436,70981,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Female-only (including Supernumerary)
140930,140930,"Mechanical Engineering (4 Years, Bachelor of Technology)",Maulana Azad National Institute of Technology Bhopal,SC,Other State,Gender-Neutral
1899,2657,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,All India,Gender-Neutral
3419,3419,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,SC,All India,Gender-Neutral
1393,1393,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,SC,All India,Female-only (including Supernumerary)
3615,3615,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,OPEN,Home State,Gender-Neutral
1071,1231,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,OPEN,Other State,Gender-Neutral
4815,5737,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Gender-Neutral
3573,3617,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,OBC-NCL,Other State,Female-only (including Supernumerary)
4669,6285,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,SC,Other State,Gender-Neutral
7516,7516,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,SC,Other State,Female-only (including Supernumerary)
11711,11711,"Planning (4 Years, Bachelor of Planning)",Maulana Azad National Institute of Technology Bhopal,ST,Other State,Gender-Neutral
57422,57422,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
175018,175018,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Home State,Gender-Neutral
46245,48247,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
54067,54067,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
58185,58185,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
194702,194702,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Female-only (including Supernumerary)
28623,28623,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
29850,29850,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
33951,33951,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Gender-Neutral
40071,40071,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Gender-Neutral
41681,41681,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
62438,62438,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Female-only (including Supernumerary)
39097,39097,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
74718,74718,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Female-only (including Supernumerary)
11552,11552,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
5423,5423,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
6634,6634,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
256738,256738,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,DASA-CIWG,Gender-Neutral
13869,14272,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
17666,17666,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
75901,75901,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Gender-Neutral
15690,15690,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
10172,10533,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
11892,12154,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
16085,16085,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
56799,56799,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Gender-Neutral
38160,38160,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Female-only (including Supernumerary)
27198,27198,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
18723,18949,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
27443,27443,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Female-only (including Supernumerary)
23734,23734,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
49908,49908,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
65569,65569,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Female-only (including Supernumerary)
49843,49843,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
23704,24040,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Gender-Neutral
30836,30836,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Female-only (including Supernumerary)
28361,28757,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Gender-Neutral
41701,41701,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Female-only (including Supernumerary)
30404,30404,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
108854,108854,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Home State,Gender-Neutral
24210,24770,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
1336715,1336715,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN (PwD),Other State,Female-only (including Supernumerary)
29254,29474,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
30281,30561,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
550551,550551,"Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,DASA-CIWG,Gender-Neutral
63036,63036,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Female-only (including Supernumerary)
64823,64823,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Female-only (including Supernumerary)
37762,37762,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
52767,54656,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
302485,302485,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,ST,Other State,Female-only (including Supernumerary)
87069,87069,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
