Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
73069,76422,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Home State,Female-only (including Supernumerary)
170284,170284,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Home State,Gender-Neutral
209681,209681,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",ST,Home State,Gender-Neutral
27045,30962,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Gender-Neutral
51958,52384,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Female-only (including Supernumerary)
31851,35922,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Other State,Gender-Neutral
56119,56119,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Other State,Female-only (including Supernumerary)
30981,33836,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Gender-Neutral
64831,64831,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Female-only (including Supernumerary)
969675,969675,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL (PwD),Other State,Gender-Neutral
127022,129962,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Gender-Neutral
180721,180721,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Female-only (including Supernumerary)
206611,220375,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",ST,Other State,Gender-Neutral
37358,49831,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Home State,Gender-Neutral
77556,77556,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Home State,Female-only (including Supernumerary)
614084,614084,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN (PwD),Home State,Gender-Neutral
53501,57437,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Home State,Gender-Neutral
55667,57872,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Home State,Gender-Neutral
91711,101554,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Home State,Female-only (including Supernumerary)
81009,81009,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Home State,Gender-Neutral
46197,50926,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Gender-Neutral
62838,64651,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Female-only (including Supernumerary)
52170,53292,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Other State,Gender-Neutral
1006243,1006243,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS (PwD),Other State,Gender-Neutral
52502,56632,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Gender-Neutral
85112,85112,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Female-only (including Supernumerary)
142946,163641,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Gender-Neutral
211118,211118,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Female-only (including Supernumerary)
56569,60103,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Home State,Gender-Neutral
90286,90286,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Home State,Female-only (including Supernumerary)
70911,70911,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Home State,Gender-Neutral
61774,63657,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Home State,Gender-Neutral
94469,108276,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Home State,Female-only (including Supernumerary)
199616,199616,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Home State,Gender-Neutral
44524,47097,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Gender-Neutral
68351,69116,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OPEN,Other State,Female-only (including Supernumerary)
50160,52599,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Other State,Gender-Neutral
82433,82433,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",EWS,Other State,Female-only (including Supernumerary)
50018,55526,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Gender-Neutral
81262,86509,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",OBC-NCL,Other State,Female-only (including Supernumerary)
178223,187154,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Gender-Neutral
215576,215576,"Production and Industrial Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Jamshedpur",SC,Other State,Female-only (including Supernumerary)
2214,2233,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",OPEN,Home State,Gender-Neutral
1793,1793,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",OPEN,Home State,Female-only (including Supernumerary)
4488,5981,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",EWS,Home State,Gender-Neutral
5326,5326,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",SC,Home State,Gender-Neutral
1272,1602,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",OPEN,Other State,Gender-Neutral
1214,1214,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",OPEN,Other State,Female-only (including Supernumerary)
5769,5769,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",EWS,Other State,Female-only (including Supernumerary)
2583,3145,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",OBC-NCL,Other State,Gender-Neutral
7032,7032,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",SC,Other State,Gender-Neutral
7031,7031,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",SC,Other State,Female-only (including Supernumerary)
8576,8576,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Kurukshetra",ST,Other State,Gender-Neutral
12733,14436,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Home State,Gender-Neutral
18339,18339,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Home State,Female-only (including Supernumerary)
16666,16666,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",EWS,Home State,Gender-Neutral
416882,416882,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",EWS (PwD),Home State,Gender-Neutral
18110,21316,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OBC-NCL,Home State,Gender-Neutral
10713,11668,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Other State,Gender-Neutral
19067,20128,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Other State,Female-only (including Supernumerary)
12163,12290,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",EWS,Other State,Gender-Neutral
15826,16480,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OBC-NCL,Other State,Gender-Neutral
31040,31040,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OBC-NCL,Other State,Female-only (including Supernumerary)
49539,49539,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",SC,Other State,Gender-Neutral
299645,590218,"Artificial Intelligence and Data Science for DASA-CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,DASA-CIWG,Gender-Neutral
926908,926908,"Artificial Intelligence and Data Science for DASA-Non CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,DASA-Non CIWG,Gender-Neutral
12834,13785,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Home State,Gender-Neutral
14991,15117,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",EWS,Home State,Gender-Neutral
20939,21003,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OBC-NCL,Home State,Gender-Neutral
39201,39201,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",SC,Home State,Female-only (including Supernumerary)
519370,519370,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",ST,Home State,Gender-Neutral
9283,11506,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Other State,Gender-Neutral
20065,20065,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",OPEN,Other State,Female-only (including Supernumerary)
12528,13266,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)","National Institute of Technology, Kurukshetra",EWS,Other State,Gender-Neutral
